   Bond angle group 1 : 2- 1- 3    100.8646
   Bond angle group 1 : 2- 1- 3    101.8313
   Bond angle group 1 : 2- 1- 3    102.8816
   Bond angle group 1 : 2- 1- 3    103.9942
   Bond angle group 1 : 2- 1- 3    105.1455
   Bond angle group 1 : 2- 1- 3    106.3083
   Bond angle group 1 : 2- 1- 3    107.4509
   Bond angle group 1 : 2- 1- 3    108.5374
   Bond angle group 1 : 2- 1- 3    109.5294
   Bond angle group 1 : 2- 1- 3    110.3894
   Bond angle group 1 : 2- 1- 3    111.0857
   Bond angle group 1 : 2- 1- 3    111.5945
   Bond angle group 1 : 2- 1- 3    111.9037
   Bond angle group 1 : 2- 1- 3    112.0130
   Bond angle group 1 : 2- 1- 3    111.9303
   Bond angle group 1 : 2- 1- 3    111.6673
   Bond angle group 1 : 2- 1- 3    111.2356
   Bond angle group 1 : 2- 1- 3    110.6453
   Bond angle group 1 : 2- 1- 3    109.9054
   Bond angle group 1 : 2- 1- 3    109.0266
   Bond angle group 1 : 2- 1- 3    108.0218
   Bond angle group 1 : 2- 1- 3    106.9074
   Bond angle group 1 : 2- 1- 3    105.7051
   Bond angle group 1 : 2- 1- 3    104.4442
   Bond angle group 1 : 2- 1- 3    103.1624
   Bond angle group 1 : 2- 1- 3    101.9055
   Bond angle group 1 : 2- 1- 3    100.7235
   Bond angle group 1 : 2- 1- 3     99.6658
   Bond angle group 1 : 2- 1- 3     98.7742
   Bond angle group 1 : 2- 1- 3     98.0774
   Bond angle group 1 : 2- 1- 3     97.5901
   Bond angle group 1 : 2- 1- 3     97.3159
   Bond angle group 1 : 2- 1- 3     97.2518
   Bond angle group 1 : 2- 1- 3     97.3920
   Bond angle group 1 : 2- 1- 3     97.7310
   Bond angle group 1 : 2- 1- 3     98.2619
   Bond angle group 1 : 2- 1- 3     98.9749
   Bond angle group 1 : 2- 1- 3     99.8568
   Bond angle group 1 : 2- 1- 3    100.8894
   Bond angle group 1 : 2- 1- 3    102.0473
   Bond angle group 1 : 2- 1- 3    103.2962
   Bond angle group 1 : 2- 1- 3    104.5936
   Bond angle group 1 : 2- 1- 3    105.8918
   Bond angle group 1 : 2- 1- 3    107.1418
   Bond angle group 1 : 2- 1- 3    108.2993
   Bond angle group 1 : 2- 1- 3    109.3298
   Bond angle group 1 : 2- 1- 3    110.2098
   Bond angle group 1 : 2- 1- 3    110.9255
   Bond angle group 1 : 2- 1- 3    111.4695
   Bond angle group 1 : 2- 1- 3    111.8373
   Bond angle group 1 : 2- 1- 3    112.0248
   Bond angle group 1 : 2- 1- 3    112.0261
   Bond angle group 1 : 2- 1- 3    111.8349
   Bond angle group 1 : 2- 1- 3    111.4462
   Bond angle group 1 : 2- 1- 3    110.8581
   Bond angle group 1 : 2- 1- 3    110.0747
   Bond angle group 1 : 2- 1- 3    109.1090
   Bond angle group 1 : 2- 1- 3    107.9864
   Bond angle group 1 : 2- 1- 3    106.7460
   Bond angle group 1 : 2- 1- 3    105.4381
   Bond angle group 1 : 2- 1- 3    104.1179
   Bond angle group 1 : 2- 1- 3    102.8371
   Bond angle group 1 : 2- 1- 3    101.6374
   Bond angle group 1 : 2- 1- 3    100.5489
   Bond angle group 1 : 2- 1- 3     99.5920
   Bond angle group 1 : 2- 1- 3     98.7800
   Bond angle group 1 : 2- 1- 3     98.1229
   Bond angle group 1 : 2- 1- 3     97.6309
   Bond angle group 1 : 2- 1- 3     97.3157
   Bond angle group 1 : 2- 1- 3     97.1896
   Bond angle group 1 : 2- 1- 3     97.2629
   Bond angle group 1 : 2- 1- 3     97.5423
   Bond angle group 1 : 2- 1- 3     98.0282
   Bond angle group 1 : 2- 1- 3     98.7118
   Bond angle group 1 : 2- 1- 3     99.5731
   Bond angle group 1 : 2- 1- 3    100.5802
   Bond angle group 1 : 2- 1- 3    101.6916
   Bond angle group 1 : 2- 1- 3    102.8632
   Bond angle group 1 : 2- 1- 3    104.0540
   Bond angle group 1 : 2- 1- 3    105.2291
   Bond angle group 1 : 2- 1- 3    106.3606
   Bond angle group 1 : 2- 1- 3    107.4266
   Bond angle group 1 : 2- 1- 3    108.4089
   Bond angle group 1 : 2- 1- 3    109.2902
   Bond angle group 1 : 2- 1- 3    110.0513
   Bond angle group 1 : 2- 1- 3    110.6714
