   Bond length group 2 : 4- 5   1.04612
   Bond length group 2 : 4- 5   1.09195
   Bond length group 2 : 4- 5   1.12341
   Bond length group 2 : 4- 5   1.13923
   Bond length group 2 : 4- 5   1.13898
   Bond length group 2 : 4- 5   1.12271
   Bond length group 2 : 4- 5   1.09115
   Bond length group 2 : 4- 5   1.04595
   Bond length group 2 : 4- 5   0.99017
   Bond length group 2 : 4- 5   0.92909
   Bond length group 2 : 4- 5   0.87136
   Bond length group 2 : 4- 5   0.82905
   Bond length group 2 : 4- 5   0.81435
   Bond length group 2 : 4- 5   0.83231
   Bond length group 2 : 4- 5   0.87655
   Bond length group 2 : 4- 5   0.93432
   Bond length group 2 : 4- 5   0.99381
   Bond length group 2 : 4- 5   1.04693
   Bond length group 2 : 4- 5   1.08891
   Bond length group 2 : 4- 5   1.11721
   Bond length group 2 : 4- 5   1.13061
   Bond length group 2 : 4- 5   1.12864
   Bond length group 2 : 4- 5   1.11135
   Bond length group 2 : 4- 5   1.07953
   Bond length group 2 : 4- 5   1.03496
   Bond length group 2 : 4- 5   0.98088
   Bond length group 2 : 4- 5   0.92278
   Bond length group 2 : 4- 5   0.86925
   Bond length group 2 : 4- 5   0.83176
   Bond length group 2 : 4- 5   0.82098
   Bond length group 2 : 4- 5   0.84041
   Bond length group 2 : 4- 5   0.88337
   Bond length group 2 : 4- 5   0.93791
   Bond length group 2 : 4- 5   0.99317
   Bond length group 2 : 4- 5   1.04168
   Bond length group 2 : 4- 5   1.07903
   Bond length group 2 : 4- 5   1.10288
   Bond length group 2 : 4- 5   1.11215
   Bond length group 2 : 4- 5   1.10650
   Bond length group 2 : 4- 5   1.08618
   Bond length group 2 : 4- 5   1.05233
   Bond length group 2 : 4- 5   1.00722
   Bond length group 2 : 4- 5   0.95481
   Bond length group 2 : 4- 5   0.90147
   Bond length group 2 : 4- 5   0.85643
   Bond length group 2 : 4- 5   0.83042
   Bond length group 2 : 4- 5   0.83120
   Bond length group 2 : 4- 5   0.85846
   Bond length group 2 : 4- 5   0.90380
   Bond length group 2 : 4- 5   0.95634
   Bond length group 2 : 4- 5   1.00707
   Bond length group 2 : 4- 5   1.05000
   Bond length group 2 : 4- 5   1.08159
   Bond length group 2 : 4- 5   1.09997
   Bond length group 2 : 4- 5   1.10430
   Bond length group 2 : 4- 5   1.09440
   Bond length group 2 : 4- 5   1.07072
   Bond length group 2 : 4- 5   1.03476
   Bond length group 2 : 4- 5   0.98921
   Bond length group 2 : 4- 5   0.93861
   Bond length group 2 : 4- 5   0.88987
   Bond length group 2 : 4- 5   0.85222
   Bond length group 2 : 4- 5   0.83506
   Bond length group 2 : 4- 5   0.84344
   Bond length group 2 : 4- 5   0.87463
   Bond length group 2 : 4- 5   0.91979
   Bond length group 2 : 4- 5   0.96906
   Bond length group 2 : 4- 5   1.01472
   Bond length group 2 : 4- 5   1.05171
   Bond length group 2 : 4- 5   1.07711
   Bond length group 2 : 4- 5   1.08941
   Bond length group 2 : 4- 5   1.08802
   Bond length group 2 : 4- 5   1.07299
   Bond length group 2 : 4- 5   1.04522
   Bond length group 2 : 4- 5   1.00670
   Bond length group 2 : 4- 5   0.96088
   Bond length group 2 : 4- 5   0.91319
   Bond length group 2 : 4- 5   0.87137
   Bond length group 2 : 4- 5   0.84446
   Bond length group 2 : 4- 5   0.83971
   Bond length group 2 : 4- 5   0.85849
   Bond length group 2 : 4- 5   0.89519
   Bond length group 2 : 4- 5   0.94070
   Bond length group 2 : 4- 5   0.98657
   Bond length group 2 : 4- 5   1.02667
   Bond length group 2 : 4- 5   1.05715
   Bond length group 2 : 4- 5   1.07583
   Bond length group 2 : 4- 5   1.08169
   Bond length group 2 : 4- 5   1.07444
   Bond length group 2 : 4- 5   1.05450
   Bond length group 2 : 4- 5   1.02327
   Bond length group 2 : 4- 5   0.98334
   Bond length group 2 : 4- 5   0.93893
   Bond length group 2 : 4- 5   0.89621
   Bond length group 2 : 4- 5   0.86308
   Bond length group 2 : 4- 5   0.84736
   Bond length group 2 : 4- 5   0.85333
   Bond length group 2 : 4- 5   0.87926
   Bond length group 2 : 4- 5   0.91818
   Bond length group 2 : 4- 5   0.96171
   Bond length group 2 : 4- 5   1.00285
   Bond length group 2 : 4- 5   1.03671
   Bond length group 2 : 4- 5   1.06032
